student_id,gender,age,parental_education,study_hours_per_week,attendance_rate,extracurricular,math_score,physics_score,chemistry_score,english_score,computer_score,average_score,passed_all,grade
1650,Female,17,Bachelor,12.5,78.1,No,76.1,,86.1,79.7,89.4,82.8,1,A
1651,Male,15,Bachelor,8.7,87.4,No,75.9,78.4,80.8,60.1,75.3,74.1,1,B
1652,Male,16,Bachelor,5.0,88.6,No,77.7,79.1,75.0,72.6,82.4,77.4,1,B
1653,Male,15,High School,11.8,88.1,Yes,73.4,60.7,,63.9,70.5,67.1,1,B
1654,Male,16,Bachelor,19.7,93.4,Yes,82.4,87.1,68.9,64.9,84.8,77.6,1,B
1655,Male,17,High School,10.5,86.3,No,70.2,62.7,66.4,,73.1,68.1,1,B
1656,Female,17,High School,15.9,92.5,No,78.1,75.3,70.0,62.9,74.3,72.1,1,B
1657,Female,16,Graduate,16.2,86.8,No,68.7,89.9,78.0,70.9,93.7,80.2,1,A
1658,Male,16,Bachelor,10.6,100.0,Yes,73.9,69.6,66.9,76.7,78.9,73.2,1,B
1659,Male,17,Master,,88.6,No,,88.2,95.5,78.1,,87.3,1,A
1660,Male,17,Bachelor,,100.0,No,56.3,49.5,56.0,61.6,54.8,55.6,1,C
1661,Female,15,Graduate,5.9,90.8,No,66.5,71.2,59.3,56.3,74.4,65.5,1,B
1662,Female,17,Bachelor,7.4,86.3,Yes,88.3,75.4,81.5,70.3,72.8,77.7,1,B
1663,Female,16,Master,7.9,80.8,No,74.5,75.8,71.1,78.7,78.2,75.7,1,B
1664,Female,15,Bachelor,13.7,76.5,No,80.6,88.6,78.4,79.0,81.2,81.6,1,A
1665,Other,16,No Formal,13.5,80.1,Yes,78.5,71.8,,63.1,66.2,69.9,1,B
1666,Female,18,Master,14.0,81.0,No,64.5,62.6,45.0,62.1,69.8,60.8,1,C
1667,Male,15,Graduate,15.0,91.2,No,66.2,65.1,52.6,57.3,67.5,61.7,1,C
1668,Female,16,High School,7.2,83.8,No,82.6,53.9,84.9,82.0,76.2,75.9,1,B
1669,Male,17,High School,5.9,89.5,No,,49.9,54.3,47.3,56.2,51.9,1,C
1670,Female,18,High School,14.0,98.3,No,78.1,74.8,65.0,68.5,74.7,72.2,1,B
1671,Male,16,High School,8.8,87.3,Yes,72.3,71.5,56.3,67.3,67.6,67.0,1,B
1672,Female,15,Graduate,4.1,100.0,Yes,86.3,60.7,68.1,60.8,72.8,69.7,1,B
1673,Female,16,High School,16.9,78.6,No,81.2,80.8,81.3,74.5,90.8,81.7,1,A
1674,Female,18,High School,19.0,,Yes,94.9,90.3,100.0,87.2,100.0,94.5,1,A
1675,Female,15,High School,19.8,83.7,No,99.1,95.5,92.9,75.3,100.0,92.6,1,A
1676,Male,18,High School,12.9,95.5,No,78.1,,62.3,58.2,81.7,70.1,1,B
1677,Male,16,High School,,70.1,Yes,77.8,82.7,80.3,,81.5,80.6,1,A
1678,Male,17,Master,18.8,76.5,No,94.8,74.3,85.1,68.6,78.4,80.2,1,A
1679,Male,17,Bachelor,8.8,87.1,No,59.2,63.4,69.9,62.2,67.4,64.4,1,C
1680,Female,16,High School,17.6,100.0,Yes,75.2,80.7,73.8,67.9,77.7,75.1,1,B
1681,Male,16,Bachelor,13.4,89.8,No,65.1,50.9,,55.5,78.5,62.5,1,C
1682,Female,16,Bachelor,16.6,,No,75.9,71.7,71.5,71.8,,72.7,1,B
1683,Female,15,High School,12.9,78.4,No,61.6,66.7,54.3,63.5,,61.5,1,C
1684,Female,18,Master,18.5,,No,100.0,99.6,82.6,86.6,93.0,92.4,1,A
1685,Male,18,Master,13.1,83.0,Yes,84.4,,73.5,,,79.0,1,B
1686,Female,18,Master,4.6,80.5,Yes,52.1,57.3,65.5,60.0,59.4,58.9,1,C
1687,Female,16,Master,,99.8,Yes,100.0,98.6,100.0,89.0,93.1,96.1,1,A
1688,Female,18,High School,7.3,96.1,No,53.0,,54.6,47.6,63.8,54.8,1,C
1689,Female,16,No Formal,18.3,98.2,No,77.5,73.8,77.2,70.1,83.4,76.4,1,B
1690,Female,15,Master,11.5,80.4,Yes,74.3,71.0,70.8,69.4,74.8,72.1,1,B
1691,Male,17,Graduate,17.9,75.8,No,,83.7,87.7,63.4,94.9,82.4,1,A
1692,Female,16,High School,17.7,89.1,Yes,100.0,78.8,78.5,77.8,83.9,83.8,1,A
1693,Male,16,Graduate,14.2,90.7,Yes,96.1,100.0,82.8,79.1,87.8,89.2,1,A
1694,Male,17,Master,14.5,90.9,No,81.9,78.3,,71.7,,77.3,1,B
1695,Male,17,Master,14.1,99.8,Yes,81.8,82.9,79.2,72.1,91.8,81.6,1,A
1696,Male,15,High School,1.9,74.1,No,51.5,51.1,61.5,59.1,57.8,56.2,1,C
1697,Male,18,Master,12.6,94.9,Yes,51.6,69.6,63.3,66.8,,62.8,1,C
1698,Male,16,No Formal,6.4,79.2,No,59.3,45.0,59.0,61.9,56.1,56.3,1,C
1699,Female,18,Master,12.9,94.8,No,86.1,63.9,77.9,68.7,83.2,76.0,1,B
1700,Female,16,Bachelor,6.3,84.2,No,68.5,63.6,60.7,58.0,75.5,65.3,1,B
1701,Female,15,Graduate,6.1,81.5,No,58.3,70.8,55.2,60.3,52.2,59.4,1,C
1702,Male,17,Bachelor,20.0,83.1,No,,81.9,79.6,62.6,85.8,77.5,1,B
1703,Male,15,Bachelor,17.3,76.4,No,,69.9,79.4,68.7,80.1,74.5,1,B
1704,Female,17,Bachelor,12.0,88.3,No,87.6,87.6,80.8,81.4,,84.4,1,A
1705,Male,18,Graduate,12.9,81.8,No,70.9,63.7,58.4,70.9,72.0,67.2,1,B
1706,Male,18,High School,10.8,94.3,No,85.2,78.2,77.2,80.7,87.7,81.8,1,A
1707,Female,15,Bachelor,14.8,93.1,No,100.0,89.9,83.0,81.7,89.4,88.8,1,A
1708,Male,17,Master,8.6,100.0,Yes,71.5,75.0,,64.9,75.4,71.7,1,B
1709,Female,15,Master,17.0,90.9,No,74.5,64.8,65.4,64.6,72.8,68.4,1,B
1710,Female,17,Bachelor,,92.2,No,77.4,63.3,79.2,,67.4,71.8,1,B
1711,Male,17,Graduate,9.9,99.2,No,89.3,72.0,72.2,68.5,72.0,74.8,1,B
1712,Male,18,Graduate,12.1,83.0,Yes,64.6,59.5,66.5,67.6,77.5,67.1,1,B
1713,Female,18,High School,9.0,76.1,Yes,65.7,49.6,51.6,60.6,61.9,57.9,1,C
1714,Male,17,Bachelor,13.6,89.6,Yes,89.6,78.0,74.2,70.6,87.7,80.0,1,B
1715,Male,17,High School,9.3,76.6,No,,62.6,70.3,66.9,80.2,70.0,1,B
1716,Other,17,High School,14.3,100.0,Yes,72.0,86.8,66.6,62.4,72.7,72.1,1,B
1717,Male,18,Bachelor,18.1,99.6,No,90.4,77.1,78.8,81.1,95.6,84.6,1,A
1718,Female,18,Graduate,8.4,100.0,Yes,80.6,71.6,83.2,70.8,75.8,76.4,1,B
1719,Other,16,Master,11.3,88.5,Yes,78.4,72.0,58.4,74.9,80.7,72.9,1,B
1720,Male,17,High School,14.3,92.4,No,87.6,59.7,71.0,66.5,81.2,73.2,1,B
1721,Male,16,High School,,84.3,No,,62.5,53.5,,64.3,60.1,1,C
1722,Male,17,Bachelor,14.3,95.1,Yes,,71.7,77.3,61.3,75.4,71.4,1,B
1723,Male,18,Bachelor,14.8,78.3,No,100.0,89.7,91.8,84.9,99.4,93.2,1,A
1724,Male,16,High School,17.4,67.7,Yes,79.4,74.9,65.2,63.8,79.1,72.5,1,B
1725,Female,16,Graduate,9.0,81.7,Yes,90.0,80.2,,76.4,,82.2,1,A
1726,Male,15,Graduate,7.3,76.4,No,79.9,86.1,79.4,74.6,78.1,79.6,1,B
1727,Female,17,Bachelor,10.5,99.8,No,69.9,85.4,86.0,74.6,71.2,77.4,1,B
1728,Other,18,Graduate,7.2,100.0,No,65.7,62.1,56.4,61.1,81.3,65.3,1,B
1729,Female,15,Bachelor,14.8,76.8,No,82.3,64.9,65.8,77.0,70.7,72.1,1,B
1730,Female,15,Master,6.2,98.3,No,75.1,53.5,61.1,50.1,55.1,59.0,1,C
1731,Male,17,Bachelor,23.7,95.6,Yes,,64.4,67.1,73.5,83.8,72.2,1,B
1732,Female,15,High School,18.5,75.4,Yes,85.7,,76.6,67.6,81.9,78.0,1,B
1733,Female,17,Graduate,12.1,84.9,Yes,,,,68.1,76.9,72.5,1,B
1734,Male,15,Bachelor,16.3,83.4,No,89.3,92.3,85.9,71.2,,84.7,1,A
1735,Male,17,Master,3.8,94.0,Yes,63.7,56.0,57.6,57.0,68.4,60.5,1,C
1736,Female,18,Bachelor,24.6,78.2,Yes,,100.0,100.0,92.5,100.0,98.1,1,A
1737,Male,17,High School,9.0,87.2,No,49.2,63.2,66.7,70.6,68.7,63.7,1,C
1738,Male,17,High School,11.4,82.5,Yes,95.9,81.3,89.4,67.5,84.0,83.6,1,A
1739,Male,16,Bachelor,,91.8,Yes,65.2,49.9,63.2,62.7,59.7,60.1,1,C
1740,Male,18,Master,14.4,86.3,Yes,85.8,80.9,78.1,72.4,83.5,80.1,1,A
1741,Female,18,High School,6.5,83.7,Yes,55.6,68.2,57.1,49.2,60.3,58.1,1,C
1742,Female,18,Master,,86.3,No,84.5,78.5,82.1,67.6,85.8,79.7,1,B
1743,Female,15,Master,9.3,100.0,No,90.0,82.1,88.8,75.7,86.0,84.5,1,A
1744,Male,16,Master,6.6,,Yes,67.8,73.0,64.8,,68.8,68.6,1,B
1745,Male,18,Bachelor,8.0,79.7,Yes,70.0,55.2,70.3,62.2,,64.4,1,C
1746,Female,15,Graduate,,92.7,No,86.3,80.0,69.4,63.3,80.9,76.0,1,B
1747,Male,15,Bachelor,5.6,86.9,No,88.1,67.4,79.9,62.6,74.5,74.5,1,B
1748,Male,15,Bachelor,8.3,76.7,No,68.3,,74.0,71.0,75.1,72.1,1,B
1749,Female,16,High School,15.3,100.0,No,88.7,90.6,,80.0,81.2,85.1,1,A
1750,Male,15,High School,25.0,85.2,Yes,100.0,87.9,91.0,90.5,100.0,93.9,1,A
1751,Female,16,High School,,85.0,No,72.3,70.1,73.5,68.4,80.4,72.9,1,B
1752,Male,17,Bachelor,7.4,89.3,No,66.4,72.8,65.6,72.4,73.8,70.2,1,B
1753,Male,15,High School,10.2,100.0,Yes,82.8,61.2,73.9,76.3,74.2,73.7,1,B
1754,Male,18,High School,12.2,74.6,No,74.6,62.0,54.8,69.3,66.3,65.4,1,B
1755,Female,15,Master,,90.2,Yes,92.7,83.6,,78.3,79.7,83.6,1,A
1756,Female,17,High School,16.5,100.0,Yes,84.5,77.2,77.5,78.0,87.2,80.9,1,A
1757,Female,17,High School,,89.0,No,58.5,54.1,48.1,43.1,62.3,53.2,1,C
1758,Female,15,High School,16.5,78.1,No,87.9,66.1,74.6,75.4,82.1,77.2,1,B
1759,Male,17,Master,10.4,83.1,Yes,63.1,54.1,66.4,56.4,72.4,62.5,1,C
1760,Female,16,High School,18.6,89.7,No,86.9,89.7,83.9,86.1,98.2,89.0,1,A
1761,Male,16,Bachelor,11.2,98.6,No,76.5,71.2,91.1,69.3,82.7,78.2,1,B
1762,Female,15,Bachelor,7.1,85.3,Yes,72.2,55.2,66.3,64.0,71.2,65.8,1,B
1763,Male,16,Master,22.9,94.6,No,96.8,100.0,100.0,,91.5,97.1,1,A
1764,Female,16,Bachelor,2.9,76.5,No,54.8,65.5,61.8,66.4,63.2,62.3,1,C
1765,Male,18,Master,8.3,76.5,No,64.3,53.8,57.0,62.4,59.3,59.4,1,C
1766,Male,15,High School,8.9,84.1,No,81.7,69.3,70.5,74.6,68.3,72.9,1,B
1767,Female,17,High School,24.5,99.5,No,89.6,90.3,100.0,89.7,100.0,93.9,1,A
1768,Male,15,High School,21.0,88.6,No,100.0,93.9,94.2,84.7,100.0,94.6,1,A
1769,Male,16,High School,19.5,90.3,Yes,81.9,73.9,74.2,62.4,83.2,75.1,1,B
1770,Male,18,High School,,90.2,No,62.4,62.9,70.5,71.2,75.1,68.4,1,B
1771,Male,15,High School,24.1,96.9,Yes,86.9,87.1,79.5,71.2,91.5,83.2,1,A
1772,Female,15,Bachelor,13.8,83.1,Yes,62.4,71.7,64.3,62.7,62.1,64.6,1,C
1773,Female,16,Master,16.9,93.5,Yes,83.3,85.0,76.3,82.4,82.0,81.8,1,A
1774,Female,16,Bachelor,12.9,81.4,No,73.6,74.2,,68.2,75.5,72.9,1,B
1775,Female,15,Master,11.8,100.0,Yes,80.7,71.1,86.1,75.0,90.2,80.6,1,A
1776,Male,16,High School,10.7,,No,59.5,72.4,64.6,62.4,65.5,64.9,1,C
1777,Female,16,High School,11.0,80.9,No,68.5,64.1,65.8,64.0,62.4,65.0,1,C
1778,Male,16,Bachelor,15.0,92.4,Yes,95.9,70.4,81.4,68.4,78.9,79.0,1,B
1779,Male,16,High School,13.8,88.6,No,,66.1,,72.9,65.5,68.2,1,B
1780,Female,16,High School,11.8,90.6,No,73.1,68.3,62.7,60.8,59.0,64.8,1,C
1781,Male,18,Bachelor,19.5,89.8,No,100.0,93.8,,86.9,100.0,95.2,1,A
1782,Female,16,Graduate,0.0,79.3,Yes,46.3,41.5,50.7,48.5,59.8,49.4,1,D
1783,Male,17,Master,14.5,100.0,No,94.4,,84.7,82.9,80.9,85.7,1,A
1784,Female,15,High School,15.6,95.1,No,91.8,78.6,,76.6,74.3,80.3,1,A
1785,Female,18,Master,17.7,98.9,No,81.3,75.3,70.2,67.0,73.5,73.5,1,B
1786,Female,18,Master,11.7,,Yes,81.0,69.3,73.2,72.7,71.9,73.6,1,B
1787,Female,16,Bachelor,13.0,,No,84.4,83.1,76.9,75.1,94.4,82.8,1,A
1788,Female,15,Master,16.9,89.6,No,100.0,84.4,83.9,,84.6,88.2,1,A
1789,Male,17,Bachelor,19.5,97.0,Yes,93.6,,74.2,75.3,90.5,83.4,1,A
1790,Female,16,High School,10.5,97.3,Yes,62.1,49.6,62.1,64.5,62.9,60.2,1,C
1791,Male,15,Bachelor,13.3,89.5,No,87.7,72.0,94.3,72.4,80.9,81.5,1,A
1792,Female,16,Bachelor,20.4,75.9,Yes,81.0,79.8,73.9,68.7,93.2,79.3,1,B
1793,Female,16,Bachelor,1.4,100.0,No,64.5,58.7,45.8,54.8,56.6,56.1,1,C
1794,Female,16,Bachelor,8.5,92.4,Yes,82.4,82.0,86.9,58.2,73.1,76.5,1,B
1795,Male,16,Graduate,19.3,83.1,No,84.8,72.8,72.4,63.7,98.1,78.4,1,B
1796,Male,16,Graduate,17.5,91.3,Yes,93.7,76.1,,79.0,83.0,83.0,1,A
1797,Female,16,Graduate,,75.9,No,81.5,74.3,71.1,76.7,76.1,75.9,1,B
1798,Male,16,Master,9.8,96.4,No,66.2,70.0,65.2,61.2,,65.6,1,B
1799,Male,17,Graduate,7.6,76.2,No,66.3,64.5,57.2,63.7,65.2,63.4,1,C
1800,Male,18,High School,9.0,86.2,No,76.0,61.0,72.1,74.6,82.8,73.3,1,B
1801,Female,17,High School,19.7,90.0,Yes,91.1,80.4,68.7,77.4,85.9,80.7,1,A
1802,Female,16,Bachelor,,96.3,Yes,72.3,60.9,77.1,73.4,,70.9,1,B
1803,Male,16,Master,12.5,88.9,No,66.1,72.8,,68.0,63.9,67.7,1,B
1804,Male,17,Bachelor,8.2,93.1,No,63.8,50.2,39.9,58.9,63.6,55.3,1,C
1805,Male,17,Master,16.2,87.8,No,95.7,71.5,86.7,77.7,82.4,82.8,1,A
1806,Female,18,High School,9.3,87.7,No,91.2,79.1,64.2,68.5,83.3,77.3,1,B
1807,Female,17,High School,11.5,88.7,No,89.6,68.6,85.3,80.7,82.7,81.4,1,A
1808,Male,18,Master,3.6,,No,90.6,,87.4,92.2,86.5,89.2,1,A
1809,Male,16,High School,3.9,74.5,Yes,61.9,49.7,47.8,50.8,55.5,53.1,1,C
1810,Male,15,Bachelor,12.0,81.9,No,70.3,86.6,79.7,72.0,76.3,77.0,1,B
1811,Female,15,High School,5.4,90.0,No,,48.7,37.4,58.7,48.1,48.2,1,D
1812,Female,15,High School,22.5,86.0,No,82.9,96.7,,85.7,91.8,89.3,1,A
1813,Male,15,Master,1.7,86.8,Yes,57.5,49.5,46.0,65.1,53.4,54.3,1,C
1814,Male,16,Bachelor,8.0,85.4,Yes,51.6,73.1,55.0,54.7,63.5,59.6,1,C
1815,Male,15,Bachelor,12.1,81.1,Yes,79.3,60.0,63.4,71.1,73.3,69.4,1,B
1816,Female,17,High School,,84.1,No,70.8,62.9,69.6,66.4,61.5,66.2,1,B
1817,Male,17,Master,6.5,85.5,No,52.9,70.9,69.7,66.5,61.5,64.3,1,C
1818,Female,15,Bachelor,7.2,88.0,Yes,81.7,80.7,70.4,71.2,78.0,76.4,1,B
1819,Female,17,Bachelor,7.0,91.1,No,75.1,51.3,,56.3,54.6,59.3,1,C
1820,Male,18,Master,10.6,86.6,No,74.7,78.9,59.1,68.2,76.8,71.5,1,B
1821,Male,16,High School,21.8,79.8,No,80.0,82.4,80.4,72.5,87.5,80.6,1,A
1822,Male,15,Graduate,12.4,76.8,Yes,72.4,75.0,92.1,73.0,80.1,78.5,1,B
1823,Female,15,Bachelor,17.9,100.0,No,78.1,71.5,70.2,74.4,80.9,75.0,1,B
1824,Female,16,Bachelor,14.5,,No,78.9,74.2,63.9,67.5,78.8,72.7,1,B
1825,Female,17,High School,17.6,83.9,Yes,,62.0,66.2,58.1,72.0,64.6,1,C
1826,Female,16,Graduate,0.0,92.1,No,56.7,57.2,62.9,59.4,60.9,59.4,1,C
1827,Male,16,Master,10.5,90.9,No,69.5,56.8,61.7,59.2,73.4,64.1,1,C
1828,Female,17,High School,18.5,92.2,Yes,83.8,75.7,87.5,76.9,88.0,82.4,1,A
1829,Female,16,High School,9.1,84.5,Yes,50.2,58.2,49.1,58.8,59.3,55.1,1,C
1830,Male,17,Master,20.8,89.9,No,100.0,100.0,100.0,80.7,97.7,95.7,1,A
1831,Female,17,Master,19.4,88.5,Yes,88.5,88.6,92.7,88.6,95.8,90.8,1,A
1832,Female,16,Master,9.7,85.5,Yes,79.2,88.3,87.3,71.3,81.1,81.4,1,A
1833,Female,18,Bachelor,9.5,90.0,No,85.8,79.9,77.6,79.1,79.2,80.3,1,A
1834,Female,17,Master,6.9,96.4,No,75.9,70.8,74.2,70.3,79.0,74.0,1,B
1835,Female,16,Bachelor,,87.8,No,64.2,50.1,61.4,63.6,55.6,59.0,1,C
1836,Female,17,High School,5.8,87.9,No,89.3,,80.0,73.5,76.8,79.9,1,B
1837,Male,18,Bachelor,14.1,96.5,Yes,72.1,72.4,67.1,68.8,66.9,69.5,1,B
1838,Male,18,No Formal,4.7,95.7,No,55.8,48.8,47.2,63.4,52.3,53.5,1,C
1839,Female,15,High School,15.0,,No,84.1,75.0,78.9,85.8,93.9,83.5,1,A
1840,Male,17,Bachelor,15.1,74.0,No,81.7,77.5,74.2,80.2,86.6,80.0,1,B
1841,Male,17,Master,3.7,95.2,No,61.5,,,67.5,69.3,66.1,1,B
1842,Male,16,Bachelor,19.7,92.8,Yes,86.7,86.6,90.0,67.6,77.4,81.7,1,A
1843,Male,17,Master,14.6,80.9,No,77.7,67.7,74.5,55.6,75.4,70.2,1,B
1844,Female,15,Master,15.7,90.0,Yes,100.0,100.0,100.0,,90.4,97.6,1,A
1845,Female,18,High School,,96.4,No,67.3,65.9,70.1,,68.2,67.9,1,B
1846,Male,18,No Formal,15.1,81.4,Yes,78.7,56.5,71.6,64.7,66.9,67.7,1,B
1847,Male,15,Master,17.6,91.5,Yes,81.9,78.6,87.7,70.7,85.6,80.9,1,A
1848,Male,17,Graduate,11.5,95.0,No,77.5,56.2,61.4,,81.2,69.1,1,B
1849,Female,17,Master,22.0,79.4,No,89.5,82.2,80.9,76.6,88.0,83.4,1,A
1850,Female,15,Graduate,12.2,86.9,No,68.6,76.5,68.5,,80.7,73.6,1,B
1851,Male,16,High School,17.7,90.4,No,95.2,80.2,70.8,76.2,97.7,84.0,1,A
1852,Female,18,High School,13.5,81.6,No,84.5,69.8,83.4,79.4,86.4,80.7,1,A
1853,Female,15,Graduate,14.9,81.0,No,71.7,65.0,73.1,77.8,83.1,74.1,1,B
1854,Female,15,High School,3.6,86.9,No,55.4,36.6,68.5,60.4,47.8,53.7,1,C
1855,Female,17,High School,13.9,94.4,Yes,70.3,58.0,72.7,66.2,75.7,68.6,1,B
1856,Male,18,Master,8.3,93.1,No,83.1,73.0,66.1,70.6,70.9,72.7,1,B
1857,Female,17,Master,,81.1,No,61.7,56.7,,70.1,,62.8,1,C
1858,Male,15,High School,20.7,93.2,No,100.0,80.2,65.9,73.6,88.6,81.7,1,A
1859,Female,16,Graduate,10.9,81.3,No,63.5,60.5,,61.5,64.2,62.4,1,C
1860,Female,18,Master,7.0,75.1,No,79.0,,64.2,63.2,59.0,66.4,1,B
1861,Female,15,Bachelor,10.2,85.1,No,79.9,,64.3,68.6,83.5,74.1,1,B
1862,Female,15,Master,5.5,97.0,No,,74.4,76.1,72.5,72.8,74.0,1,B
1863,Male,16,Bachelor,19.2,93.2,No,100.0,92.0,80.5,76.3,87.2,87.2,1,A
1864,Female,15,High School,8.5,88.0,No,69.6,42.1,53.4,70.1,65.1,60.1,1,C
1865,Other,15,High School,,84.7,Yes,69.9,70.2,65.7,59.1,68.7,66.7,1,B
1866,Female,18,Bachelor,18.8,84.9,No,90.7,63.1,77.4,60.1,80.5,74.4,1,B
1867,Male,18,Bachelor,9.5,88.9,No,57.1,49.7,60.0,59.0,63.1,57.8,1,C
1868,Male,18,Master,14.7,79.5,Yes,89.4,83.7,86.2,87.6,100.0,89.4,1,A
1869,Male,17,Master,,85.2,No,65.3,73.1,61.7,71.9,73.0,69.0,1,B
1870,Female,16,Bachelor,24.2,86.3,No,100.0,79.2,81.1,71.2,85.4,83.4,1,A
1871,Female,18,Master,16.7,77.2,No,84.7,67.1,69.1,72.8,63.0,71.3,1,B
1872,Male,17,High School,11.0,81.3,No,60.0,53.0,53.6,71.3,65.7,60.7,1,C
1873,Female,17,High School,8.1,91.3,Yes,47.3,59.8,64.9,57.2,71.2,60.1,1,C
1874,Female,16,Graduate,11.4,88.1,No,86.0,86.6,80.7,76.2,79.8,81.9,1,A
1875,Female,16,High School,10.3,85.5,Yes,63.0,76.9,69.9,59.5,64.3,66.7,1,B
1876,Female,15,High School,21.8,80.7,Yes,74.8,89.6,61.8,77.5,81.0,76.9,1,B
1877,Female,17,Master,5.9,100.0,No,79.8,84.6,77.3,70.9,87.7,80.1,1,A
1878,Female,18,Bachelor,,81.3,Yes,56.3,65.1,67.3,59.8,,62.1,1,C
1879,Male,16,Graduate,11.9,90.0,Yes,84.5,60.6,74.4,70.3,83.5,74.7,1,B
1880,Female,17,High School,11.4,84.1,No,77.5,89.3,68.6,71.3,,76.7,1,B
1881,Female,18,High School,11.5,88.3,No,83.7,71.8,72.4,,70.5,74.6,1,B
1882,Female,17,High School,11.4,91.7,No,67.2,62.3,66.2,64.5,64.8,65.0,1,C
1883,Female,16,Bachelor,16.4,77.0,No,64.4,70.0,61.4,76.5,69.9,68.4,1,B
1884,Female,15,Bachelor,,87.9,No,75.5,63.7,69.6,64.5,79.5,70.6,1,B
1885,Male,17,Bachelor,14.1,,Yes,70.4,52.0,,65.2,71.3,64.7,1,C
1886,Male,18,Graduate,0.0,100.0,No,56.8,59.5,,53.5,65.1,58.7,1,C
1887,Male,16,Graduate,13.5,87.0,No,82.7,86.2,80.5,74.3,,80.9,1,A
1888,Male,15,High School,3.7,88.3,Yes,51.8,57.8,,63.1,60.0,58.2,1,C
1889,Female,18,Bachelor,15.2,100.0,No,72.3,76.4,76.6,69.7,78.2,74.6,1,B
1890,Other,18,Bachelor,19.4,97.1,No,80.8,75.8,73.3,73.3,84.9,77.6,1,B
1891,Male,18,Graduate,7.4,83.1,Yes,76.9,,71.2,63.5,,70.5,1,B
1892,Male,17,No Formal,10.7,83.0,Yes,71.5,72.4,75.8,63.0,81.0,72.7,1,B
1893,Female,16,High School,9.0,95.7,Yes,68.2,62.7,68.5,66.9,66.0,66.5,1,B
1894,Male,18,Master,18.2,,No,94.3,80.0,79.7,84.1,85.5,84.7,1,A
1895,Female,17,Bachelor,12.5,96.7,No,77.1,83.5,70.0,64.5,82.6,75.5,1,B
1896,Female,16,High School,20.6,90.7,No,98.1,93.4,86.1,84.3,95.8,91.5,1,A
1897,Female,16,High School,14.1,92.1,No,70.4,66.5,58.1,71.5,71.7,67.6,1,B
1898,Male,17,Bachelor,13.2,85.9,No,84.2,,79.8,77.8,91.6,83.4,1,A
1899,Male,17,Bachelor,12.3,83.0,No,72.0,77.6,69.1,63.8,77.9,72.1,1,B
1900,Female,18,High School,16.1,99.7,No,76.2,82.9,86.3,73.5,73.6,78.5,1,B
1901,Female,16,Master,3.3,86.0,No,72.8,61.2,,75.2,67.8,69.2,1,B
1902,Male,15,High School,12.4,84.7,No,68.1,56.8,66.1,58.2,54.9,60.8,1,C
1903,Female,17,Bachelor,11.6,87.4,No,83.0,67.4,,72.4,77.0,75.0,1,B
1904,Male,16,High School,,89.5,No,80.7,82.5,75.5,68.9,85.5,78.6,1,B
1905,Female,16,High School,11.1,79.8,No,69.0,64.2,61.2,60.0,65.0,63.9,1,C
1906,Male,18,Bachelor,6.8,83.5,No,70.3,,55.9,67.6,76.9,67.7,1,B
1907,Female,15,High School,12.0,83.1,No,74.8,72.3,64.3,69.6,81.9,72.6,1,B
1908,Male,18,Bachelor,6.6,94.8,No,44.6,70.7,53.4,60.7,67.5,59.4,1,C
1909,Male,15,High School,2.4,80.9,No,56.5,56.3,56.7,64.9,49.1,56.7,1,C
1910,Male,15,Bachelor,,74.0,No,65.5,72.4,63.4,70.7,79.4,70.3,1,B
1911,Male,17,High School,14.9,72.3,No,81.6,77.9,80.9,74.4,73.9,77.7,1,B
1912,Female,16,Master,14.3,76.2,Yes,78.7,64.3,69.2,68.3,83.7,72.8,1,B
1913,Other,16,Master,18.5,98.9,Yes,78.8,80.6,63.1,70.2,87.5,76.0,1,B
1914,Male,16,High School,,88.1,No,72.7,75.3,,77.3,75.1,75.1,1,B
1915,Male,15,Bachelor,4.8,92.0,Yes,,53.5,63.5,61.2,65.1,60.8,1,C
1916,Female,16,High School,11.6,92.3,No,54.7,63.6,,57.7,76.3,63.1,1,C
1917,Female,17,Bachelor,10.3,88.4,No,53.1,55.1,52.5,48.7,62.9,54.5,1,C
1918,Female,15,High School,7.8,87.4,No,74.7,62.2,64.2,63.6,64.8,65.9,1,B
1919,Male,15,Bachelor,11.6,96.4,No,74.0,61.3,61.3,58.5,73.4,65.7,1,B
1920,Male,15,Bachelor,8.9,89.2,No,68.1,63.6,70.3,69.5,,67.9,1,B
1921,Female,15,Graduate,,99.2,No,71.3,54.0,53.8,,72.2,62.8,1,C
1922,Male,17,Bachelor,9.8,93.0,No,68.9,62.9,63.0,64.8,,64.9,1,C
1923,Female,16,Bachelor,,83.1,No,80.9,74.6,,67.0,82.3,76.2,1,B
1924,Male,17,Bachelor,13.2,84.0,Yes,77.4,71.7,73.0,77.5,71.2,74.2,1,B
1925,Female,16,Graduate,8.7,82.2,Yes,75.9,70.6,72.1,66.8,74.9,72.1,1,B
1926,Male,17,Master,17.6,97.7,No,93.2,85.9,77.8,78.9,97.8,86.7,1,A
1927,Female,18,High School,20.0,84.8,No,89.3,82.7,80.1,71.4,96.0,83.9,1,A
1928,Female,18,Master,15.4,81.6,No,76.5,68.7,75.9,70.5,82.6,74.8,1,B
1929,Female,18,Bachelor,4.2,90.6,No,71.7,66.4,69.3,65.8,71.3,68.9,1,B
1930,Male,18,Master,19.5,87.2,No,,77.9,84.3,84.8,91.3,84.6,1,A
